tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
tt0136193,Fat World,Fette Welt,1998,89,"['Drama', 'Romance']"
tt0118686,Basil,Basil,1998,113,"['Drama', 'Romance']"
tt0135831,Cascadeur,Cascadeur,1998,106,"['Action', 'Adventure']"
tt0135825,"Caipiranha - Vorsicht, bissiger Nachbar!","Caipiranha - Vorsicht, bissiger Nachbar!",1998,83,['Comedy']
tt1296879,Sexy S.W.A.T. Team,Onna chikan sôsakan: Oshiri de shôbu!,1998,61,"['Action', 'Sci-Fi']"
tt0119249,Hamilton,Hamilton,1998,127,"['Action', 'Adventure', 'Crime']"
tt0380479,Raped by an Angel 3: Sexual Fantasy of the Chief Executive,Keung gaan 3: OL yau wak,1998,95,"['Mystery', 'Thriller']"
tt0135796,"Bertolt Brecht - Liebe, Revolution und andere gefährliche Sachen","Bertolt Brecht - Liebe, Revolution und andere gefährliche Sachen",1998,95,['Drama']
tt0380442,Het instrumentenhuis,Het instrumentenhuis,1998,56,['Documentary']
tt2505842,Death Kick,Death Kick,1998,86,"['Action', 'Drama']"
tt0135774,Angels in the Attic,Angels in the Attic,1998,86,['Family']
tt0135749,My Brother and I,O adelfos mou ki ego,1998,96,"['Drama', 'Music']"
tt0380309,Derrumbe mortal,Derrumbe mortal,1998,86,['Action']
tt13038808,Wan tong bao bao,Wan tong bao bao,1998,88,['Drama']
tt0218157,Sex Files: Digital Sex,Sex Files: Digital Sex,1998,80,['Sci-Fi']
tt0380205,Trap,Bajadores de narcos,1998,80,['Action']
tt0135529,Lovers and Liars,Lovers and Liars,1998,96,['Drama']
tt0119247,Half a Chance,1 chance sur 2,1998,104,"['Action', 'Adventure', 'Comedy']"
tt12933282,Jaffa la mienne,Jaffa la mienne,1998,53,['Documentary']
tt0217413,Dársena sur,Dársena sur,1998,77,['Documentary']
tt0136403,Mimi and the Movers,Mimi og madammerne,1998,87,"['Comedy', 'Drama']"
tt0118661,The Avengers,The Avengers,1998,89,"['Action', 'Adventure', 'Sci-Fi']"
tt0137077,Liv till varje pris,Liv till varje pris,1998,93,"['Biography', 'Documentary']"
tt0381101,Con mis propias manos,Con mis propias manos,1998,94,['Action']
tt12766854,Macho Wells,Macho Wells,1998,62,"['Adventure', 'Comedy', 'Sci-Fi']"
tt0137036,Jerome,Jerome,1998,91,['Drama']
tt0136964,Love Fools,Hela härligheten,1998,88,"['Comedy', 'Drama']"
tt2518258,Swimming on the Highway,Swimming on the Highway,1998,49,['Documentary']
tt0136758,How to Be Single in Rio,Como Ser Solteiro,1998,95,['Comedy']
tt1280685,The Banished,Karkotetut,1998,52,['Documentary']
tt0136620,Zakir and His Friends,Zakir and His Friends,1998,90,"['Documentary', 'Music']"
tt13087746,Jordan - Israel: More Stories from the Holy Lands,Jordan - Israel: More Stories from the Holy Lands,1998,80,['Documentary']
tt0325216,Dad,Dad,1998,52,['Documentary']
tt0136556,Rehearsals for War,Teatro di guerra,1998,113,['Drama']
tt0136535,Webmaster,Skyggen,1998,102,"['Sci-Fi', 'Thriller']"
tt0217305,Cannes: The Agony and the Ecstasy,Cannes: The Agony and the Ecstasy,1998,60,['Documentary']
tt0136499,Rose e pistole,Rose e pistole,1998,81,['Drama']
tt0380679,Rub Love,Rub Love,1998,89,"['Romance', 'Sci-Fi', 'Thriller']"
tt8924620,Zhouzhou de shijie,Zhouzhou de shijie,1998,53,['Documentary']
tt0136413,Motello,Motello,1998,105,['Comedy']
tt0118673,Bade Miyan Chote Miyan,Bade Miyan Chote Miyan,1998,140,"['Action', 'Comedy', 'Musical']"
tt13097300,Legende fudbala - Rajko Mitic,Legende fudbala - Rajko Mitic,1998,63,"['Biography', 'Documentary']"
tt0135470,Implicated,Implicated,1998,91,"['Crime', 'Drama', 'Thriller']"
tt0118706,Betty,Betty,1998,87,['Comedy']
tt0219632,Dahil mahal na mahal kita,Dahil mahal na mahal kita,1998,110,"['Drama', 'Romance']"
tt13308960,Gore Gore Gays,Gore Gore Gays,1998,102,['Horror']
tt0119269,Heartwood,Heartwood,1998,92,['Drama']
tt0134230,Zimmer Feri,Zimmer Feri,1998,97,"['Comedy', 'Crime']"
tt8943246,Ellamey En Pondattithaan,Ellamey En Pondattithaan,1998,150,['Drama']
tt0118736,Six-String Samurai,Six-String Samurai,1998,91,"['Action', 'Adventure', 'Comedy']"
tt2470076,Pro Golfer Oribê Kinjirô 5,Pro Golfer Oribê Kinjirô 5,1998,103,['Comedy']
tt0119271,Heaven or Vegas,Heaven or Vegas,1998,106,['Drama']
tt0118737,Blazen tot honderd,Blazen tot honderd,1998,80,['Family']
tt0134380,Butter,Butter,1998,101,"['Action', 'Thriller']"
tt0134067,The Rugrats Movie,The Rugrats Movie,1998,79,"['Adventure', 'Animation', 'Comedy']"
tt13346634,Filmen om Nalen,Filmen om Nalen,1998,60,"['Documentary', 'History', 'Music']"
tt3959790,"Thierry, un Suisse en exil","Thierry, un Suisse en exil",1998,52,['Documentary']
tt13368614,"Maharadja Burger - Mad Cows, Holy Cows","Maharajah Burger - Vaches folles, vaches sacrées",1998,52,['Documentary']
tt0134027,Petits désordres amoureux,Petits désordres amoureux,1998,97,"['Comedy', 'Drama']"
tt0317977,Paradzhanov,Paradzhanov,1998,60,['Documentary']
tt0134002,On Our Own,Når mor kommer hjem...,1998,72,['Family']
tt2973486,The Pale Sky,Mei you xiao niao de tian kong,1998,117,"['Comedy', 'Drama']"
tt13384552,Khoang Vo,Khoang Vo,1998,87,['Drama']
tt0133985,A Murder of Crows,A Murder of Crows,1998,102,"['Action', 'Crime', 'Thriller']"
tt13394248,1948,1948,1998,54,['Documentary']
tt0378606,Prostytutki,Prostytutki,1998,108,['Drama']
tt0137087,Heart of Light,Qaamarngup uummataa,1998,90,['Drama']
tt0134613,Detention,Detention,1998,86,['Drama']
tt0134619,Disturbing Behavior,Disturbing Behavior,1998,84,"['Horror', 'Mystery', 'Sci-Fi']"
tt13135380,Hete vuren,Hete vuren,1998,50,['Comedy']
tt0135398,Dirty,Dirty,1998,94,"['Comedy', 'Drama']"
tt1315064,Urban Legends,Urban Legends,1998,100,['Horror']
tt0135166,Blind Faith,Blind Faith,1998,122,['Drama']
tt0135165,Bug Buster,Bug Buster,1998,93,"['Comedy', 'Horror', 'Sci-Fi']"
tt0135164,Black Light,Black Light,1998,90,"['Crime', 'Mystery', 'Romance']"
tt0118715,The Big Lebowski,The Big Lebowski,1998,117,"['Comedy', 'Crime']"
tt0319480,Hafta Vasuli,Hafta Vasuli,1998,140,['Action']
tt0118732,Black Thunder,Black Thunder,1998,85,"['Action', 'Drama', 'Thriller']"
tt0135067,Zacharia Farted,Zacharia Farted,1998,110,"['Adventure', 'Comedy', 'Drama']"
tt0134989,Addicted to Murder: Tainted Blood,Addicted to Murder: Tainted Blood,1998,74,['Horror']
tt0134974,Soundman,Soundman,1998,105,"['Comedy', 'Crime', 'Thriller']"
tt0134928,Spiral,Rasen,1998,97,"['Drama', 'Fantasy', 'Horror']"
tt0134914,Psycho Sisters,Psycho Sisters,1998,96,"['Horror', 'Thriller']"
tt0134912,Provocateur,Provocateur,1998,103,"['Action', 'Drama', 'Thriller']"
tt0218899,Confessions of a Call Girl,Confessions of a Call Girl,1998,90,"['Drama', 'Mystery', 'Thriller']"
tt0134781,Letting Go,Letting Go,1998,60,"['Comedy', 'Romance']"
tt13230606,Atmiyo Swajan,Atmiyo Swajan,1998,152,['Drama']
tt0219490,"Algérie, la vie quand même","Algérie, la vie quand même",1998,52,['Documentary']
tt0118717,The Big Swap,The Big Swap,1998,122,['Drama']
tt12732798,Anh Dao Vang,Anh Dao Vang,1998,166,"['Biography', 'Drama']"
tt12729948,The Story Continus - Stars of The World Cup,The Story Continus - Stars of The World Cup,1998,47,['Documentary']
tt8908336,Another XX: Kyouai,Another XX: Kyouai,1998,83,['Drama']
tt4148838,Mard,Mard,1998,135,['Action']
tt0138375,Comic Act,Comic Act,1998,105,['Comedy']
tt4135250,Trouble on Earth,Trouble on Earth,1998,90,['Sci-Fi']
tt0215090,Soft Hearts,Pusong mamon,1998,112,['Comedy']
tt0138357,Charles Mingus: Triumph of the Underdog,Charles Mingus: Triumph of the Underdog,1998,78,"['Biography', 'Documentary', 'Music']"
tt0322148,El-katl El-laziz,El-katl El-laziz,1998,98,"['Crime', 'Drama', 'Romance']"
tt0118616,Anarchy TV,Anarchy TV,1998,87,['Comedy']
tt4114626,A Question of Madness,A Question of Madness,1998,48,['Documentary']
tt0138289,Ambushed,Ambushed,1998,109,"['Action', 'Drama', 'Thriller']"
tt0138280,Tre per sempre,Tre per sempre,1998,200,"['Comedy', 'Drama']"
tt0138384,Creep,Creep,1998,135,"['Comedy', 'Horror']"
tt0118621,Animals with the Tollkeeper,Animals with the Tollkeeper,1998,103,"['Fantasy', 'Romance']"
tt0215479,"Ahmed, Prince of Alhambra","Ahmed, el principe de la Alhambra",1998,70,"['Animation', 'Family']"
tt12453336,Amours Décolorées,Amours Décolorées,1998,80,['Fantasy']
tt12453404,Voyage au Centre du Monde (Carnet Filmé: 16 mars 1997 - 16 avril 1997),Voyage au Centre du Monde (Carnet Filmé: 16 mars 1997 - 16 avril 1997),1998,70,['Documentary']
tt0138104,The Sleep Room,The Sleep Room,1998,193,"['Biography', 'Drama']"
tt0138097,Shakespeare in Love,Shakespeare in Love,1998,123,"['Comedy', 'Drama', 'History']"
tt0138089,The Sender,The Sender,1998,98,"['Action', 'Sci-Fi', 'Thriller']"
tt0093061,Funkytown,Funkytown,1998,82,"['Documentary', 'Music']"
tt4071082,Shinjuku Boy Detectives,Shinjuku Boy Detectives,1998,103,['Mystery']
tt12465740,En Uyir Nee Thaane,En Uyir Nee Thaane,1998,150,['Drama']
tt0138192,Wilbur Falls,Wilbur Falls,1998,95,"['Comedy', 'Drama']"
tt4158020,Wall of Heroism,Haet El-Botolat,1998,125,"['History', 'War']"
tt0138389,Dante's View,Dante's View,1998,85,"['Crime', 'Drama', 'Thriller']"
tt0138535,Johnny B Good,Johnny B Good,1998,110,['Drama']
tt0214589,Girls' Night Out,Chunyudleui jeonyuksiksah,1998,101,['Drama']
tt8858024,Pavitra Prema,Pavitra Prema,1998,150,"['Action', 'Drama']"
tt0138526,The Island,The Island,1998,95,"['Comedy', 'Romance']"
tt0138520,The Initiate,The Initiate,1998,111,"['Drama', 'Mystery', 'Thriller']"
tt0138501,How to Make the Cruelest Month,How to Make the Cruelest Month,1998,99,['Comedy']
tt0382607,A City Called Heaven,A City Called Heaven,1998,85,['Comedy']
tt0138487,Head On,Head On,1998,104,"['Drama', 'Romance']"
tt0138473,Good Grief,Good Grief,1998,77,"['Adventure', 'Drama']"
tt0323141,Made in Berlin,Made in Berlin,1998,60,"['Drama', 'Fantasy']"
tt0322977,Kizuna,Kizuna,1998,123,"['Crime', 'Drama']"
tt0322249,El far,El far,1998,85,['Drama']
tt0138454,Freundinnen und andere Monster,Freundinnen und andere Monster,1998,89,['Comedy']
tt0119219,Goodbye Lover,Goodbye Lover,1998,102,"['Comedy', 'Crime', 'Mystery']"
tt0138436,Fast Horses,Fast Horses,1998,97,"['Comedy', 'Drama']"
tt0119223,Great Expectations,Great Expectations,1998,111,"['Drama', 'Romance']"
tt0138414,Edge of Seventeen,Edge of Seventeen,1998,99,"['Comedy', 'Drama', 'Romance']"
tt0138410,The Dry Season,The Dry Season,1998,75,['Comedy']
tt0138393,The Decline of Western Civilization Part III,The Decline of Western Civilization Part III,1998,86,"['Documentary', 'Music']"
tt12427390,Nu hou kuang hua,Nu hou kuang hua,1998,88,"['Action', 'Crime']"
tt0138467,Girl,Girl,1998,99,"['Comedy', 'Drama', 'Music']"
tt0133952,The Siege,The Siege,1998,116,"['Action', 'Thriller']"
tt0216020,Nandi,Nandi,1998,65,['Drama']
tt12477970,"For Everyone, Everywhere: The Making of the Universal Declaration of Human Rights","For Everyone, Everywhere: The Making of the Universal Declaration of Human Rights",1998,55,['Documentary']
tt0381597,Sinaktan mo ang puso ko,Sinaktan mo ang puso ko,1998,93,['Comedy']
tt0118646,Assignment Berlin,Assignment Berlin,1998,90,"['Drama', 'Thriller']"
tt0381596,Silaw,Silaw,1998,112,"['Action', 'Adventure', 'Thriller']"
tt1263790,Kaathala Kaathala,Kaathala Kaathala,1998,142,"['Comedy', 'Drama', 'Romance']"
tt0137290,Vanished,Vanished,1998,54,['Drama']
tt1265654,Ghar Bazar,Ghar Bazar,1998,130,"['Action', 'Crime', 'Drama']"
tt0381578,El séptimo asalto,El séptimo asalto,1998,90,['Action']
tt0325037,Ang babae sa bintana,Ang babae sa bintana,1998,103,"['Action', 'Drama', 'Thriller']"
tt0381560,Sagad sa init,Sagad sa init,1998,120,"['Crime', 'Drama']"
tt0137251,In That Land...,V toy strane...,1998,85,['Drama']
tt0137386,Billy's Hollywood Screen Kiss,Billy's Hollywood Screen Kiss,1998,92,"['Comedy', 'Romance']"
tt8907944,Adimai penn,Adimai penn,1998,158,['Drama']
tt3985612,The Sexy Girls,The Sexy Girls,1998,96,"['Crime', 'Drama']"
tt0320488,On the Land,Sobre la tierra,1998,135,['Drama']
tt12672218,Zone Rap,Zone Rap,1998,52,"['Documentary', 'Music']"
tt0119240,Gut-Pile,Gut Pile,1998,51,['Horror']
tt0118653,Trial by Fire,Härtetest,1998,80,"['Comedy', 'Romance']"
tt0118654,Aunty No. 1,Aunty No. 1,1998,160,"['Comedy', 'Drama', 'Romance']"
tt0137201,Rudolph the Red-Nosed Reindeer: The Movie,Rudolph the Red-Nosed Reindeer: The Movie,1998,92,"['Adventure', 'Animation', 'Family']"
tt0137180,The Protector,The Protector,1998,90,['Action']
tt0381268,If It Snows on Christmas,Christmase nuni naerimyeon,1998,101,['Romance']
tt0119238,Gunshy,Gunshy,1998,100,"['Crime', 'Drama']"
tt4053580,Chandaal,Chandaal,1998,180,"['Action', 'Drama']"
tt12612876,À nous la vie!,À nous la vie!,1998,78,['Drama']
tt0137401,Les Boys II,Les Boys II,1998,120,"['Comedy', 'Romance', 'Sport']"
tt4037616,Razdetyye,Razdetyye,1998,75,['Thriller']
tt0216544,The Blown-out Rainbow,L'arc-en-ciel éclaté,1998,52,['Documentary']
tt8881142,Allari Pellam,Allari Pellam,1998,136,['Drama']
tt0137904,The Landlady,The Landlady,1998,95,"['Horror', 'Thriller']"
tt0137835,Inconceivable,Inconceivable,1998,90,['Comedy']
tt0137827,If I Die Before I Wake,If I Die Before I Wake,1998,87,"['Crime', 'Thriller']"
tt0118635,Aprile,Aprile,1998,78,"['Biography', 'Comedy']"
tt12516730,Guyuan qiuse,Guyuan qiuse,1998,87,['Drama']
tt0137799,Ground Control,Ground Control,1998,93,"['Action', 'Adventure', 'Drama']"
tt0118636,Apt Pupil,Apt Pupil,1998,111,"['Crime', 'Drama', 'Thriller']"
tt0216691,El desvío,El desvío,1998,103,"['Drama', 'Mystery']"
tt0216545,Numbered,Oi arithmimenoi,1998,102,"['Crime', 'Thriller']"
tt0137505,Extramarital,Extramarital,1998,91,"['Drama', 'Mystery', 'Thriller']"
tt0095469,Ku jia tian xia,Ku jia tian xia,1998,102,['Comedy']
tt0216600,Woman on a Tin Roof,Babae sa bubungang lata,1998,103,['Drama']
tt12579896,The Secret Aesthetics of the Martian Spies,Taynaya estetika marsianskih shpionov,1998,116,['Horror']
tt4010054,Vacation in Slum,Vacation in Slum,1998,45,['Documentary']
tt12604732,Al Ghayboba,Al Ghayboba,1998,100,['Drama']
tt0137439,Autumn Tale,Conte d'automne,1998,112,"['Comedy', 'Drama', 'Romance']"
tt0137432,"Tsirk sgorel, i klouny razbezhalis","Tsirk sgorel, i klouny razbezhalis",1998,114,"['Drama', 'Fantasy']"
tt0137520,Fica Comigo,Fica Comigo,1998,90,['Drama']
tt0129290,Patch Adams,Patch Adams,1998,115,"['Biography', 'Comedy', 'Drama']"
tt0317957,Octopus,Octopus,1998,92,"['Crime', 'Horror', 'Musical']"
tt0133927,Lithivm,Lithivm,1998,127,['Thriller']
tt0224583,Accident by Design: Creating and Discovering Beauty,Accident by Design: Creating and Discovering Beauty,1998,51,['Documentary']
tt0130348,Vinashak - Destroyer,Vinashak - Destroyer,1998,159,"['Action', 'Crime', 'Drama']"
tt0118801,Vigo,Vigo,1998,106,['Drama']
tt0313265,A Bedfull of Foreigners,A Bedfull of Foreigners,1998,91,['Comedy']
tt0119330,Hundred Percent,Hundred Percent,1998,103,['Comedy']
tt14329792,No Eixo da Morte,No Eixo da Morte,1998,78,['Adventure']
tt0130297,Sweet Jane,Sweet Jane,1998,83,"['Drama', 'Romance']"
tt0372783,Batas ko ang uusig,Batas ko ang uusig,1998,98,['Action']
tt0372600,Virginia,Virginia,1998,75,['Drama']
tt0313233,The Hunter,Avci,1998,88,"['Drama', 'Fantasy', 'Mystery']"
tt0130229,Rupert's Land,Rupert's Land,1998,93,['Drama']
tt0130208,Random Encounter,Random Encounter,1998,93,"['Crime', 'Thriller']"
tt3858722,Fotografia jest sztuka trudna,Fotografia jest sztuka trudna,1998,55,['Documentary']
tt0119336,Hurlyburly,Hurlyburly,1998,122,"['Comedy', 'Drama']"
tt0130192,Postmortem,Postmortem,1998,105,['Thriller']
tt0372433,Morir por amor: Latinas and Aids,Morir por amor: Latinas and Aids,1998,47,['Documentary']
tt1431288,Nandan,Nandan,1998,82,['Drama']
tt1431279,The Changed Man,Marde avazi,1998,106,"['Comedy', 'Romance']"
tt0118798,Bulworth,Bulworth,1998,108,"['Comedy', 'Drama', 'Romance']"
tt0118789,Buffalo '66,Buffalo '66,1998,110,"['Comedy', 'Drama', 'Romance']"
tt0130892,Sieben Monde,Sieben Monde,1998,96,"['Horror', 'Mystery']"
tt0223898,Peace Is Every Step: Meditation in Action: The Life and Work of Thich Nhat Hanh,Peace Is Every Step: Meditation in Action: The Life and Work of Thich Nhat Hanh,1998,60,['Documentary']
tt14207652,Shei jianguo yesheng dongwu de jieri,Shei jianguo yesheng dongwu de jieri,1998,83,['Drama']
tt0374296,Tsuribaka Nisshi 10,Tsuribaka Nisshi 10,1998,110,"['Comedy', 'Drama']"
tt0130827,Run Lola Run,Lola rennt,1998,81,"['Action', 'Crime', 'Thriller']"
tt0130812,Die kleine Zauberflöte,Die kleine Zauberflöte,1998,62,['Animation']
tt0374220,Sibirskiy spas,Sibirskiy spas,1998,114,"['Crime', 'Drama']"
tt14381164,Yuav Tos Txog Hnub Twg (Part 3),Yuav Tos Txog Hnub Twg (Part 3),1998,120,['Drama']
tt0130650,Eko Eko Azarak: Misa the Dark Angel,Eko eko azaraku III,1998,95,['Horror']
tt2412724,Bloodlines,Bloodlines,1998,96,['Drama']
tt0313950,Daikaijû Tôkyô ni arawaru,Daikaijû Tôkyô ni arawaru,1998,102,"['Comedy', 'Sci-Fi']"
tt0327628,The Demon's Baby,Mang gwai sik yan toi,1998,85,"['Horror', 'Romance']"
tt0130524,Buck and the Magic Bracelet,Buck and the Magic Bracelet,1998,99,"['Action', 'Adventure', 'Western']"
tt0373884,Hana no oedo no Tsuribaka Nisshi,Hana no oedo no Tsuribaka Nisshi,1998,118,"['Comedy', 'Drama']"
tt3858736,Zywiol hareza,Zywiol hareza,1998,45,['Documentary']
tt0327789,Yakuza Ladies: Decision,Gokudo no onna-tachi: Kejime,1998,116,"['Crime', 'Drama']"
tt2413240,The Fetist,Atsui toiki,1998,65,"['Drama', 'Thriller']"
tt1439447,Die Odyssee der Anja Lundholm,Die Odyssee der Anja Lundholm,1998,45,['Documentary']
tt0130179,Notes of Love,La parola amore esiste,1998,87,"['Comedy', 'Romance']"
tt3847410,Geraldo Filme,Geraldo Filme,1998,50,['Documentary']
tt0225492,Democracy à la Maude,Democracy à la Maude,1998,61,['Documentary']
tt1449847,Stree,Stree,1998,149,['Drama']
tt0118810,Préférence,Préférence,1998,90,['Drama']
tt0371331,"Tosco, grito de piedra","Tosco, grito de piedra",1998,67,['Documentary']
tt0311173,The Tree,Gaach,1998,66,['Documentary']
tt0129662,The Eye,Ögat,1998,114,"['Drama', 'Thriller']"
tt0129659,Train Birds,Zugvögel - ... einmal nach Inari,1998,87,"['Comedy', 'Crime', 'Romance']"
tt1449247,Sahara Jaluchi,Sahara Jaluchi,1998,125,['Drama']
tt0129634,The Wonderful Ice Cream Suit,The Wonderful Ice Cream Suit,1998,77,"['Comedy', 'Family', 'Fantasy']"
tt14534882,Animecha Kejtsïtacua - Ofrenda para las ánimas,Animecha Kejtsïtacua - Ofrenda para las ánimas,1998,52,['Documentary']
tt0129568,Watchers 4,Watchers Reborn,1998,90,"['Horror', 'Sci-Fi']"
tt0129563,Vremya tantsora,Vremya tantsora,1998,158,"['Drama', 'War']"
tt0129414,A Soldier's Sweetheart,A Soldier's Sweetheart,1998,112,"['Drama', 'War']"
tt0129407,"Suicide, the Comedy","Suicide, the Comedy",1998,90,['Comedy']
tt0129387,There's Something About Mary,There's Something About Mary,1998,119,"['Comedy', 'Romance']"
tt0129360,Dear Santa,Dear Santa,1998,90,"['Comedy', 'Family', 'Fantasy']"
tt0310244,Der Traum von der Freiheit,Der Traum von der Freiheit,1998,90,"['Action', 'Adventure', 'Drama']"
tt2380315,Vice the Sex Trade: Policing the Streets,Vice the Sex Trade: Policing the Streets,1998,50,['Documentary']
tt14182496,Stockholmania,Stockholmania,1998,75,['Documentary']
tt0311376,Junket Whore,Junket Whore,1998,57,['Documentary']
tt0129854,American Cuisine,Cuisine américaine,1998,92,['Comedy']
tt0372322,Heredades,Heredades,1998,45,['Documentary']
tt2398153,Dildaara,Dildaara,1998,153,['Drama']
tt0130156,The Olsen Gang - Final Mission,Olsen Bandens sidste stik,1998,105,"['Comedy', 'Crime', 'Family']"
tt0130142,The New Swiss Family Robinson,The New Swiss Family Robinson,1998,90,"['Adventure', 'Family']"
tt15436672,Navigatori in affari,Navigatori in affari,1998,52,['Documentary']
tt0112784,La dame du jeu,La dame du jeu,1998,86,['Drama']
tt0130089,Lolita 2000,Lolita 2000,1998,83,['Sci-Fi']
tt0130035,Iron Thunder,Iron Thunder,1998,113,"['Action', 'Adventure', 'Sci-Fi']"
tt0119347,I Want You,I Want You,1998,87,"['Crime', 'Drama', 'Music']"
tt0372253,ESMA: El día del juicio,ESMA: El día del juicio,1998,48,['Documentary']
tt0119351,Amazing Women by the Sea,Underbara kvinnor vid vatten,1998,104,['Drama']
tt0130018,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,1998,100,"['Horror', 'Mystery', 'Thriller']"
tt0129965,Gniew,Gniew,1998,89,"['Action', 'Drama']"
tt0129922,Charades,Charades,1998,94,"['Drama', 'Mystery']"
tt0129908,Ernest in the Army,Ernest in the Army,1998,85,"['Comedy', 'Family']"
tt0129893,Déjà mort,Déjà mort,1998,108,"['Crime', 'Drama']"
tt1447779,Zhui jin hang dong,Zhui jin hang dong,1998,87,"['Action', 'Crime', 'Drama']"
tt0311490,Sea of Love,Mar de amores,1998,90,"['Comedy', 'Romance']"
tt14478370,Csendtöl a békéig,Csendtöl a békéig,1998,59,['Documentary']
tt0129884,Dog Park,Dog Park,1998,91,"['Comedy', 'Romance']"
tt0129862,Darmozjad polski,Darmozjad polski,1998,96,"['Comedy', 'Drama']"
tt0129992,High Voltage,High Voltage,1998,95,"['Action', 'Crime', 'Thriller']"
tt14176904,Jagath Kiladi,Jagath Kiladi,1998,130,"['Action', 'Comedy']"
tt0130928,Painted Angels,Painted Angels,1998,108,"['Drama', 'Western']"
tt2643808,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,1998,99,"['Action', 'Adventure', 'Animation']"
tt13745474,Dödsryttarna,Dödsryttarna,1998,45,['Documentary']
tt0377643,Chinthavishtayaya Shyamala,Chinthavishtayaya Shyamala,1998,158,"['Comedy', 'Drama']"
tt0316740,Temporary Girl,Temporary Girl,1998,90,"['Comedy', 'Drama']"
tt13825760,A Free Man: The Life of Erno Fisch,Egy szabad ember - Fisch Ernõ élete,1998,107,['Documentary']
tt13825880,Midnight in Cuba,Midnight in Cuba,1998,90,['Documentary']
tt0133015,Rock the Boat,Rock the Boat,1998,89,['Documentary']
tt0132984,"Mrs. Rettich, Czerni and I","Frau Rettich, die Czerni und ich",1998,95,['Comedy']
tt13856852,The Strength of Angels,Vanna,1998,52,['Documentary']
tt0133117,Naturally Native,Naturally Native,1998,107,['Drama']
tt0316410,Pirates,Pirates,1998,104,"['Documentary', 'History']"
tt3921344,Vondo,Vondo,1998,157,"['Action', 'Comedy']"
tt0376795,Nido de alacranes,Nido de alacranes,1998,85,['Action']
tt0119304,Home Fries,Home Fries,1998,91,"['Comedy', 'Drama', 'Romance']"
tt3912934,Bessie: A Portrait of Bessie Schonberg,Bessie: A Portrait of Bessie Schonberg,1998,58,['Documentary']
tt3905048,118 dní v zajatí ladu,118 dní v zajatí ladu,1998,56,['Documentary']
tt0119305,Homegrown,Homegrown,1998,102,"['Comedy', 'Crime', 'Drama']"
tt0376941,Tuloy bukas ang pinto,Tuloy bukas ang pinto,1998,75,"['Drama', 'Horror']"
tt0221383,Mashamal - ritorno al deserto,Mashamal - ritorno al deserto,1998,98,"['Action', 'Adventure']"
tt0133122,New Rose Hotel,New Rose Hotel,1998,93,"['Drama', 'Mystery', 'Sci-Fi']"
tt0220585,Jefftowne,Jefftowne,1998,59,['Documentary']
tt0133832,Too Smooth,Hairshirt,1998,89,"['Comedy', 'Romance']"
tt0317916,Mighty Mo: The Battleship USS Missouri,Mighty Mo: The Battleship USS Missouri,1998,150,"['Documentary', 'War']"
tt0220046,Slaves of Hollywood,Slaves of Hollywood,1998,77,['Comedy']
tt0317850,Kontrakt so smertyu,Kontrakt so smertyu,1998,125,"['Drama', 'Thriller']"
tt0133751,The Faculty,The Faculty,1998,104,"['Horror', 'Mystery', 'Sci-Fi']"
tt0220053,Socialisation of a Bull,Socializacija bika?,1998,78,['Animation']
tt0220084,Tadon to chikuwa,Tadon to chikuwa,1998,120,['Fantasy']
tt8944044,27 Piazza Castello,27 Piazza Castello,1998,70,['Documentary']
tt0118744,Hush,Hush,1998,96,"['Drama', 'Thriller']"
tt0326609,A Miracle of Oam and Somwung,A Miracle of Oam and Somwung,1998,87,['Comedy']
tt0133363,Lovers of the Arctic Circle,Los amantes del Círculo Polar,1998,112,"['Drama', 'Mystery', 'Romance']"
tt0118748,Boogie Boy,Boogie Boy,1998,104,"['Crime', 'Thriller']"
tt0133314,Paparazzi,Paparazzi,1998,111,"['Comedy', 'Romance']"
tt0133243,De trip van Teetje,De trip van Teetje,1998,90,['Drama']
tt0133228,Temmink: The Ultimate Fight,Temmink: The Ultimate Fight,1998,90,"['Action', 'Sci-Fi']"
tt0220379,Murder on D Street,D-Zaka no satsujin jiken,1998,95,['Mystery']
tt0133197,Shadow Run,Shadow Run,1998,94,['Crime']
tt0317268,Criminal Minds,Criminal Minds,1998,88,"['Action', 'Crime']"
tt0133196,Sex and Zen III,Yuk po tuen III: Goon yan ngoh yiu,1998,95,"['Drama', 'Horror']"
tt0133189,SLC Punk!,SLC Punk!,1998,97,"['Comedy', 'Drama', 'Music']"
tt0118747,Blues Brothers 2000,Blues Brothers 2000,1998,123,"['Action', 'Comedy', 'Crime']"
tt1341325,Dario Fo and Franca Rame: A Nobel for Two,Dario Fo and Franca Rame: A Nobel for Two,1998,55,['Documentary']
tt0221474,The Perfect Leave,The Perfect Leave,1998,68,"['Comedy', 'Drama']"
tt0375643,Cautiverio Feliz,Cautiverio Feliz,1998,162,"['Drama', 'History']"
tt0119313,Hope Floats,Hope Floats,1998,114,"['Drama', 'Romance']"
tt8987776,Bubba & Sissy Git Hitched?,Bubba & Sissy Git Hitched?,1998,103,['Comedy']
tt0131340,Blind Sky,Cielo ciego,1998,95,['Drama']
