titleId,title,startYear,runtimeMinutes,genres,averageRating,numVotes,sum_pop_actor,main_Actor,nb_main_actor,id_main_actor,poster_path,popularity_movie
tt0117057,Le miroir a deux visages,1996,126,"Comedy,Drama,Romance",6.6,20314.0,65079,Jeff Bridges,1.0,nm0000313,/ekk8MKMp3tlJjcMuhOgKsMCRrvR.jpg,8.458
tt0167423,La Magie des diamants,1999,91,"Comedy,Mystery",5.5,1707.0,41172,unpopolar,0.0,no_id_main_actor,/AjZvoJIGOOu8d1XIJ5QEFcGbTOy.jpg,3.861
tt0105511,Les enfants du dimanche,1992,118,"Adventure,Biography,Drama",7.0,823.0,12426,unpopolar,0.0,no_id_main_actor,/5voeZ9EYU8PzTamQfmBTmSrXiuv.jpg,1.989
tt0099615,Mes premiers pas dans la mafia,1990,102,"Comedy,Crime",6.4,20781.0,56962,unpopolar,0.0,no_id_main_actor,/2BWfpISXFso32Aokpmzw0ebaOLA.jpg,11.347
tt0103962,Christophe Colomb: La découverte,1992,120,"Adventure,Biography,Drama",4.4,3060.0,79377,Tom Selleck,1.0,nm0000633,/2VUr81cOU0jsZtzBs2EoVHcDJDW.jpg,7.347
tt0112883,Don Juan DeMarco,1994,97,"Comedy,Drama,Romance",6.7,51354.0,74411,Johnny Depp,1.0,nm0000136,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,15.276
tt0116654,L'île du docteur Moreau,1996,96,"Horror,Sci-Fi,Thriller",4.5,33829.0,95141,"Val Kilmer, David Thewlis",2.0,"nm0000174, nm0000667",/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,10.808
tt0120678,Fric d'enfer,1998,91,"Comedy,Crime",5.0,2994.0,80557,unpopolar,0.0,no_id_main_actor,/rthoTWBsSiaSdtQGwgvr1HcAweT.jpg,4.076
tt0109936,Les héritiers affamés,1994,113,Comedy,6.3,15255.0,59271,unpopolar,0.0,no_id_main_actor,/pj3UCLosqo45geXLGZhmH8GRFAw.jpg,10.74
tt0102122,Le cercle interdit,1991,90,"Drama,Thriller",3.4,786.0,32973,unpopolar,0.0,no_id_main_actor,/m9cX5rlLSjvzkjEc4FDkheD7t75.jpg,4.262
tt0110391,Histoire d'amour,1994,108,"Comedy,Drama,Romance",6.0,4820.0,41113,unpopolar,0.0,no_id_main_actor,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,6.709
tt0100649,Catastrophe solaire,1990,112,"Sci-Fi,Thriller",4.1,1949.0,67886,Peter Boyle,1.0,nm0001967,/Hbv6CPtv4ehgE60dXOYKmIrcV1.jpg,6.252
tt0115493,Alaska,1996,109,"Adventure,Family",5.7,5539.0,62107,Thora Birch,1.0,nm0000301,/axcq2Mb4lkfeiZg16i6CgSgm4AG.jpg,10.995
tt0098244,"Samedi, dimanche et lundi",1990,119,Comedy,6.5,245.0,26559,unpopolar,0.0,no_id_main_actor,/yj9J3pSPtsYQ7SVJ4XEgYz46vEk.jpg,1.713
tt0110907,Prêt-à-porter,1994,133,"Comedy,Drama",5.2,15282.0,63744,unpopolar,0.0,no_id_main_actor,/ehg1dTxsqx2eMZpd5Tio9JifwqB.jpg,10.744
tt0113228,Encore les vieux grincheux,1995,101,"Comedy,Romance",6.6,27847.0,56422,unpopolar,0.0,no_id_main_actor,/1FSXpj5e8l4KH6nVFO5SPUeraOt.jpg,9.43
tt0102439,Le pas suspendu de la cigogne,1991,143,"Drama,Romance",7.6,2525.0,22403,unpopolar,0.0,no_id_main_actor,/oZEMh0C5OC96JEqlF4y6wPJtsTd.jpg,5.292
tt0105706,Quelle famille!,1992,115,"Comedy,Drama,Romance",6.1,1526.0,62513,unpopolar,0.0,no_id_main_actor,/eRMf2zYV46rM9DB5S54PGTPGi55.jpg,2.596
tt0115479,Pereira prétend,1995,104,Drama,7.1,1382.0,36409,unpopolar,0.0,no_id_main_actor,/hcC09OL0ajVDYRFl38psXBfLx4x.jpg,3.212
tt0108588,Femme de désir,1994,94,"Drama,Mystery,Thriller",4.1,647.0,60165,unpopolar,0.0,no_id_main_actor,/jS4XwpZkJvMrR6f3ccE1IoQLXkn.jpg,7.194
tt0112440,Pompiers en folie,1995,93,Comedy,3.2,339.0,40446,unpopolar,0.0,no_id_main_actor,/3t1ANpf9bh79UB49RnudsUYqImy.jpg,0.939
tt0110074,Opération Hudsucker,1994,111,"Comedy,Drama,Fantasy",7.2,81464.0,83316,Tim Robbins,1.0,nm0000209,/yWKm4yzRU4hokkbYCJ34vwVwb9R.jpg,10.285
tt0110684,Nobody's Fool,1994,110,"Comedy,Drama",7.3,20905.0,73479,Bruce Willis,1.0,nm0000246,/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,7.411
tt0119594,L'heure magique,1998,94,"Crime,Drama,Mystery",6.2,13184.0,94007,Reese Witherspoon,1.0,nm0000702,/jepRBZNXgsINrbtSiSEdtCYbRMM.jpg,9.052
tt0139462,Une bouteille à la mer,1999,126,"Drama,Romance",6.2,38741.0,88878,Kevin Costner,1.0,nm0000126,/majQar87QNbrC47qYMcmK1oCohZ.jpg,12.175
tt0102598,"Ma blonde, ma mère et moi",1991,104,"Comedy,Romance",6.3,11473.0,43525,unpopolar,0.0,no_id_main_actor,/fvzrsp4Vpp4B42Zd3eA06jXCGiU.jpg,8.782
tt0102609,L'argent des autres,1991,103,"Comedy,Drama,Romance",6.2,8905.0,66243,unpopolar,0.0,no_id_main_actor,/obnOuFa2yJRorRM3rab3rXZFfEh.jpg,7.579
tt0100485,Revanche,1990,124,"Action,Crime,Drama",6.2,19092.0,81961,Kevin Costner,1.0,nm0000126,/83diOZcg6ZiY8voNy2k4BX9TsMf.jpg,17.554
tt0114887,La vallée des nuages,1995,102,"Drama,Romance",6.7,34529.0,76203,Keanu Reeves,1.0,nm0000206,/xencQzZnUWDRAOUydjf9PWet8Ae.jpg,23.66
tt0106332,"Adieu, ma concubine",1993,171,"Drama,Music,Romance",8.1,29248.0,43693,unpopolar,0.0,no_id_main_actor,/nlsYtgAgZMKxpq4TOkGsZuRqBx2.jpg,14.668
tt0115012,La triade de Shanghaï,1995,108,"Crime,Drama,History-War-Documentary",7.1,5710.0,25366,unpopolar,0.0,no_id_main_actor,/tzG1UxUSfPACREjgBrsPDRUvneH.jpg,9.95
tt0162866,L'empereur et l'assassin,1998,162,"Drama,History-War-Documentary,Romance",7.2,6270.0,27022,unpopolar,0.0,no_id_main_actor,/hroNcPp2cn6mMWcYpkEud2GY78f.jpg,4.934
tt0105159,Au bout de soi,1992,127,"Drama,Sport",7.1,10084.0,64223,Morgan Freeman,1.0,nm0000151,/pQMQQzWT8XBtGhIVghJiTrtzqJs.jpg,8.42
tt0110044,Holy Matrimony,1994,93,"Comedy,Crime",5.1,1539.0,80183,Joseph Gordon-Levitt,1.0,nm0330687,/guuXfnxgXWPFrvgPbqySnujnjqb.jpg,4.392
tt0117631,Le prodige,1996,105,"Biography,Drama,Music",7.7,54471.0,24764,unpopolar,0.0,no_id_main_actor,/z6WM18EoqfkSnaOYPCttNEMp0aC.jpg,12.276
tt0118043,Le roi des aulnes,1996,118,Drama,6.8,2587.0,35131,unpopolar,0.0,no_id_main_actor,/ybLzxBiB9qiiqyANLj8RGs2Dkp3.jpg,3.782
tt0120640,Le commissaire,1998,108,"Drama,Thriller",6.1,374.0,40330,unpopolar,0.0,no_id_main_actor,/cvj97wCBpGIixJWu3ZaywHQTOyn.jpg,2.235
tt0139809,Le treizième étage,1999,100,"Mystery,Sci-Fi,Thriller",7.0,72527.0,61448,unpopolar,0.0,no_id_main_actor,/7oaie3ZBc9UuWZLF24crro1pone.jpg,13.022
tt0152930,Taxi,1998,86,"Action,Comedy,Crime",7.0,83949.0,37694,unpopolar,0.0,no_id_main_actor,/egBxj3ude84theXc3cLbBHrWOkQ.jpg,27.712
tt0119115,Créatures féroces,1997,93,Comedy,6.4,24745.0,79371,Jamie Lee Curtis,1.0,nm0000130,/w9ukrspXhjBoPvei47J1VLnF293.jpg,11.991
tt0129280,Les banlieusards arrivent en ville,1999,90,Comedy,5.5,14222.0,59214,unpopolar,0.0,no_id_main_actor,/wOmLJYh7oOfATE236XpoDfcXhOh.jpg,8.577
tt0101268,L'envers de la médaille,1990,100,"Drama,Sport",5.7,2510.0,82881,Brad Pitt,1.0,nm0000093,/5hEAQFEGTdEMcaEhBYzVaK7je3.jpg,3.9
tt0104567,Johnny Suede,1991,97,"Comedy,Drama,Music",5.8,4208.0,66650,Brad Pitt,1.0,nm0000093,/x1ZvgHwDUFsgqWhYUEcJcyHmZQW.jpg,5.344
tt0105265,La rivière du sixième jour,1992,123,Drama,7.2,60972.0,149364,"Brad Pitt, Tom Skerritt",2.0,"nm0000093, nm0000643",/aVP45oS2cBL4WtZ1kB7r8uarruB.jpg,21.607
tt0107302,Kalifornia,1993,117,"Crime,Drama,Thriller",6.7,54536.0,77273,Brad Pitt,1.0,nm0000093,/4E39RrmgXspAqGro2poDEdjvAnh.jpg,11.14
tt0109783,Les fantasmes de Kathy,1994,97,"Comedy,Romance",5.2,2927.0,151918,"Brad Pitt, Bill Pullman",2.0,"nm0000093, nm0000597",/vkqpCUPm14NEPHCYIGYn6r9UfdM.jpg,8.521
tt0110148,Entretien avec un vampire: Les chroniques des vampires,1994,123,"Drama,Fantasy,Horror",7.5,323495.0,159563,"Brad Pitt, Tom Cruise, Antonio Banderas",3.0,"nm0000093, nm0000129, nm0000104",/2162lAT2MP36MyJd2sttmj5du5T.jpg,42.71
tt0110322,Légendes d'automne,1994,133,"Drama,Romance,History-War-Documentary",7.5,166876.0,144340,"Brad Pitt, Anthony Hopkins, Aidan Quinn",3.0,"nm0000093, nm0000164, nm0001644",/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,35.729
tt0114369,Sep7,1995,127,"Crime,Drama,Mystery",8.6,1634257.0,122858,"Brad Pitt, Morgan Freeman",2.0,"nm0000093, nm0000151",/69Sns8WoET6CfaYlIkHbla4l7nC.jpg,55.676
tt0114746,12 singes,1995,129,"Mystery,Sci-Fi,Thriller",8.0,616754.0,125426,"Brad Pitt, Bruce Willis",2.0,"nm0000093, nm0000246",/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,25.961
tt0117665,La correction,1996,147,"Crime,Drama,Thriller",7.5,223076.0,166316,"Brad Pitt, Robert De Niro, Kevin Bacon",3.0,"nm0000093, nm0000134, nm0000102",/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,23.002
tt0118972,La rage au coeur,1997,111,"Action,Crime,Drama",6.2,66424.0,110545,"Brad Pitt, Harrison Ford",2.0,"nm0000093, nm0000148",/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,14.859
tt0119643,Rencontre avec Joe Black,1998,178,"Drama,Fantasy,Romance",7.2,241788.0,150037,"Brad Pitt, Anthony Hopkins, Claire Forlani",3.0,"nm0000093, nm0000164, nm0001231",/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,47.197
tt0120102,Sept ans au Tibet,1997,136,"Adventure,Biography,Drama",7.1,144924.0,127654,"Brad Pitt, David Thewlis, BD Wong",3.0,"nm0000093, nm0000667, nm0000703",/AwAlbBjAf6K0aX8PPyhTUB1S3X7.jpg,17.271
tt0137523,Fight Club,1999,139,Drama,8.8,2098525.0,95486,Brad Pitt,1.0,nm0000093,/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,86.424
tt0099012,Alice,1990,106,"Comedy,Romance",6.6,14466.0,58475,unpopolar,0.0,no_id_main_actor,/q2m2Nwh5ROkS4zMpWdOUvNFpjc3.jpg,7.286
tt0102849,Scènes de ménage,1991,89,Comedy,5.4,5038.0,36128,unpopolar,0.0,no_id_main_actor,/roF5MQlNBFSV0K3s9ThBPIBglO5.jpg,4.666
tt0104466,Maris et femmes,1992,108,"Comedy,Drama,Romance",7.5,29550.0,37088,unpopolar,0.0,no_id_main_actor,/mb6Hmns0PP2Me9TYpLE9M3GHt7v.jpg,7.35
tt0107507,Meurtre mystérieux à Manhattan,1993,104,"Comedy,Mystery",7.3,44358.0,39362,unpopolar,0.0,no_id_main_actor,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,9.033
tt0109348,Coups de feu sur Broadway,1994,98,"Comedy,Crime",7.4,39333.0,110168,Dianne Wiest,1.0,nm0001848,/8nEgDgNg59w2reCfgmnNKGMpxIr.jpg,9.678
tt0113819,Maudite Aphrodite,1995,95,"Comedy,Fantasy,Romance",7.0,40675.0,19069,unpopolar,0.0,no_id_main_actor,/cm0oPKizOQlsXpGYvrHvpELfxdi.jpg,10.959
tt0116242,Tout le monde dit - I love you,1996,101,"Comedy,Music,Romance",6.7,37503.0,66891,unpopolar,0.0,no_id_main_actor,/5irXNZCYgPvNt7RxNa0iA7bALDv.jpg,8.546
tt0118954,Harry dans tous ses états,1997,96,Comedy,7.3,45456.0,29358,unpopolar,0.0,no_id_main_actor,/i7Z5DdznqANJUjqWISEFu9bw6J7.jpg,11.533
tt0120533,Célébrité,1998,113,"Comedy,Drama",6.3,27167.0,91133,Leonardo DiCaprio,1.0,nm0000138,/3pbcMORRjqYgfx87CXexLw32gk.jpg,9.49
tt0158371,Accords et désaccords,1999,95,"Comedy,Drama,Music",7.2,35319.0,36847,unpopolar,0.0,no_id_main_actor,/23S5qa8j3ajYnERcYCqMLfSeOvw.jpg,9.052
tt0120902,Aux frontières du réel,1998,121,"Drama,Mystery,Sci-Fi",7.0,106210.0,36129,unpopolar,0.0,no_id_main_actor,/yLIw6shz2WC3W3iI0jROsF4B2ha.jpg,20.95
tt0145734,Couples à la dérive,1998,121,"Comedy,Drama,Romance",7.0,19659.0,68171,unpopolar,0.0,no_id_main_actor,/3neHR1oPnC0OpcYhLn0TEdSHoEp.jpg,10.556
tt0108169,La marque,1993,98,"Mystery,Thriller",3.7,1722.0,59319,unpopolar,0.0,no_id_main_actor,/6BRHL9vjzDpQWDRxaefkOJliLKn.jpg,5.194
tt0110948,Strip girl la ravageuse,1994,92,"Action,Thriller",4.1,1347.0,55187,unpopolar,0.0,no_id_main_actor,/tijFjcSlOMuvb07NKEgnYi7JOL9.jpg,9.397
tt0113926,Les esprits sauvages,1996,85,"Sci-Fi,Thriller",3.2,1620.0,52470,unpopolar,0.0,no_id_main_actor,/nW8KRQHeqWkr1kc7IBCfx3l4Lr7.jpg,7.175
tt0115624,Barb Wire,1996,98,"Action,Sci-Fi",3.5,29221.0,28029,unpopolar,0.0,no_id_main_actor,/jW5TLptY7PL1Mllq1g1uMjwXLXT.jpg,11.706
tt0107387,L'abominable lutin,1993,92,"Comedy,Fantasy,Horror",4.7,27381.0,46710,unpopolar,0.0,no_id_main_actor,/fFSiXLJTqWU0Eh2DMvwi4sBmdAP.jpg,36.267
tt0116141,Rêve pour une insomniaque,1996,90,"Comedy,Drama,Romance",6.0,2795.0,51454,unpopolar,0.0,no_id_main_actor,/1hGRcEPnpmgAmfLObym3olCk6tM.jpg,3.045
tt0117628,C'est elle,1996,96,"Comedy,Drama,Romance",6.0,17751.0,53478,unpopolar,0.0,no_id_main_actor,/gBcXhSwGq3MKl7HFpaTtK35pHPa.jpg,10.676
tt0119896,Trait pour trait,1997,101,"Comedy,Drama,Romance",5.5,20429.0,78756,Kevin Bacon,1.0,nm0000102,/vlypjFdSxUVqxHc4TjjW2jvXDiO.jpg,13.862
tt0120772,L'objet de ma tendresse,1998,111,"Comedy,Drama,Romance",6.0,20410.0,90061,Paul Rudd,1.0,nm0748620,/7LlWOHxcDu0Qsf70LnKwMYV63kb.jpg,8.303
tt0151804,La folie du travail,1999,89,Comedy,7.7,267082.0,63140,unpopolar,0.0,no_id_main_actor,/fiB7DY9mATGFOCTd4cgK6k2Wzr9.jpg,18.235
tt0102116,The Indian Runner,1991,127,Drama,6.9,9262.0,105409,Viggo Mortensen,1.0,nm0001557,/t5d5fhu27uXHfTdtPmVf8Onwm1s.jpg,10.01
tt0102703,Les rollerboys,1990,95,"Action,Crime,Drama",5.5,2576.0,33396,unpopolar,0.0,no_id_main_actor,/7YjtI2teTkhNZouCiFLvfmsOHQw.jpg,4.754
tt0105645,Trouble-fête,1993,90,"Action,Comedy,Crime",5.5,943.0,39464,unpopolar,0.0,no_id_main_actor,/2E4DY9TmqAu6SCIGCsGRvVP7bIm.jpg,2.894
tt0108399,À coeur perdu,1993,119,"Crime,Drama,Romance",7.9,227123.0,112654,"Val Kilmer, Christian Slater",2.0,"nm0000174, nm0000225",/39lXk6ud6KiJgGbbWI2PUKS7y2.jpg,22.078
tt0109707,Ed Wood,1994,127,"Biography,Comedy,Drama",7.8,176775.0,91146,Johnny Depp,1.0,nm0000136,/ab28VMfoYOJcHipIVFmd7hYW029.jpg,14.291
tt0112495,Rangoon,1995,100,"Action,Adventure,Drama",6.6,5236.0,43012,unpopolar,0.0,no_id_main_actor,/xTiy5kSP3Hetig7xB4E8INq5ron.jpg,6.452
tt0116324,"Amours, flirt et calamités",1996,92,Comedy,6.7,19020.0,65411,unpopolar,0.0,no_id_main_actor,/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg,8.585
tt0116635,Infinité,1996,119,"Biography,Drama",6.1,1889.0,41442,unpopolar,0.0,no_id_main_actor,/45cU6BNyRGKhDQZKzVSll4eTgwh.jpg,4.693
tt0116922,Route perdue,1997,134,"Mystery,Thriller",7.6,142786.0,78024,Bill Pullman,1.0,nm0000597,/5POhfNeFPIi4VUNwCTaK85sh98r.jpg,19.205
tt0119219,"Au revoir, mon amour",1998,102,"Comedy,Crime,Mystery",5.6,4093.0,76231,Dermot Mulroney,1.0,nm0000551,/gWwdtbnObvajziUGvXoLYskNSDr.jpg,6.495
tt0145531,Stigmates,1999,103,Horror,6.2,69102.0,81426,Nia Long,1.0,nm0000505,/q1ubP9C8HgDa9XgyJurfE3OdiPu.jpg,25.708
tt0163988,Ressusciter les morts,1999,121,"Drama,Thriller",6.8,70386.0,108513,Nicolas Cage,1.0,nm0000115,/aQfYOBZ6C40BP8ayIq4EMOdSKWi.jpg,13.305
tt0100944,Les sorcières,1990,91,"Adventure,Comedy,Family",6.8,50644.0,41356,unpopolar,0.0,no_id_main_actor,/mPYBjVkeHakkPGY7WaKyyNU4RWm.jpg,22.098
tt0118689,Bean: L'ultime film catastrophe,1997,89,"Adventure,Comedy,Family",6.5,105673.0,61598,unpopolar,0.0,no_id_main_actor,/IwrDPrB4d2DMcpnGkvan46yINL.jpg,17.311
tt0100053,Mon partenaire est cinglé,1990,94,"Action,Comedy,Crime",4.9,4859.0,56413,unpopolar,0.0,no_id_main_actor,/ezzfFY9S8r4PkhXLqw9x7gAaStd.jpg,6.374
tt0102492,L'été de mes onze ans,1991,102,"Comedy,Drama,Family",6.9,81776.0,113412,"Jamie Lee Curtis, Macaulay Culkin",2.0,"nm0000130, nm0000346",/qyJJNHteA7BUwQSey05t7qP4vRV.jpg,32.525
tt0102558,Un détour en enfer,1991,94,Comedy,5.0,25104.0,76587,Demi Moore,1.0,nm0000193,/j2LblPvgkQaRmJh9QflBOTtzABA.jpg,13.388
tt0105435,Les escrocs,1992,126,"Comedy,Crime,Drama",7.1,59283.0,54200,Robert Redford,1.0,nm0000602,/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,15.299
tt0106598,Coneheads,1993,88,"Comedy,Sci-Fi",5.4,54803.0,28254,unpopolar,0.0,no_id_main_actor,/2HLX4Kc15FOA1HHjOl0AuKex6ym.jpg,21.494
tt0109758,Évasion vers l'Éden,1994,113,"Comedy,Crime,Romance",4.2,7004.0,49746,unpopolar,0.0,no_id_main_actor,/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg,6.707
tt0110613,"L'été de mes onze ans, la suite",1994,99,"Comedy,Drama,Family",5.3,19996.0,90840,Jamie Lee Curtis,1.0,nm0000130,/hEZ6L72eBORRnoUxf4pip5U76pq.jpg,21.16
tt0115851,Fanatiques des Celtiques,1996,91,"Comedy,Sport",5.3,10178.0,52524,unpopolar,0.0,no_id_main_actor,/5P3p9I2ADnTbBdIAl4ZUeUXGuIi.jpg,8.072
tt0117119,Mes chers concitoyens,1996,101,"Adventure,Comedy",6.5,15177.0,44805,unpopolar,0.0,no_id_main_actor,/8E8puSJTPSB4YKTFiZzmxBkKPrS.jpg,9.599
tt0117608,Sergent Bilko,1996,93,Comedy,5.8,22885.0,43946,unpopolar,0.0,no_id_main_actor,/14XWD0g88S0EAV6DeIOk8p4CmJS.jpg,11.109
tt0118747,Les frères Blues 2000,1998,123,"Action,Comedy,Crime",4.9,33549.0,35648,unpopolar,0.0,no_id_main_actor,/nCoY8UK2x4DWpICipL40Hg4cDmO.jpg,16.585
tt0119229,Tueurs à gages et robes de bal,1997,107,"Action,Comedy,Crime",7.3,95225.0,79401,Minnie Driver,1.0,nm0000378,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,8.424
tt0099582,Lignes interdites,1990,115,"Drama,Horror,Sci-Fi",6.5,87700.0,85890,Kevin Bacon,1.0,nm0000102,/wda3j7p7YHXKpFIlSzoTCtP7myF.jpg,14.845
tt0100814,Tremors,1990,96,"Comedy,Horror",7.1,139066.0,54987,Kevin Bacon,1.0,nm0000102,/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,34.557
tt0102011,Elle et lui,1991,115,"Comedy,Drama,Romance",5.6,7045.0,64197,Kevin Bacon,1.0,nm0000102,/ehBP99ZtrfEGxryY2CHf2xZSdxO.jpg,9.092
tt0102741,Bienvenue au club,1991,100,"Comedy,Drama",5.8,1690.0,79794,Kevin Bacon,1.0,nm0000102,/3hFeEhS6xr7f0JUNu5m0okitJai.jpg,3.711
tt0104257,Des hommes d'honneur,1992,138,"Drama,Thriller",7.7,264398.0,123709,"Tom Cruise, Demi Moore, Kevin Bacon",3.0,"nm0000129, nm0000193, nm0000102",/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,21.116
tt0109067,Un joueur à la hauteur,1994,107,"Comedy,Family,Sport",5.5,9127.0,38706,Kevin Bacon,1.0,nm0000102,/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg,6.588
tt0110997,La rivière sauvage,1994,111,"Adventure,Crime,Thriller",6.4,46876.0,81589,Kevin Bacon,1.0,nm0000102,/mlFa4nZpx5Cxe0K4dhRXpx5LsbJ.jpg,14.603
tt0112384,Apollo 13,1995,140,"Adventure,Drama,History-War-Documentary",7.7,295163.0,150160,"Tom Hanks, Kevin Bacon",2.0,"nm0000158, nm0000102",/oYUZHYMwNKnE1ef4WE5Hw2a9OAY.jpg,20.238
tt0113870,Meurtre avec préméditation,1995,122,"Drama,Thriller",7.3,28732.0,99953,"Kevin Bacon, Christian Slater",2.0,"nm0000102, nm0000225",/sU37ONoL9qUyYXUhubJSYH9tEoc.jpg,12.643
tt0120303,Gloire et rock and roll,1997,101,"Drama,Music",6.2,2307.0,55824,Kevin Bacon,1.0,nm0000102,/yNKGhbqUgFp7gDG4btnJdLIUzSM.jpg,4.095
tt0120890,Racoleuses,1998,108,"Crime,Drama,Mystery",6.6,121521.0,109679,"Kevin Bacon, Neve Campbell",2.0,"nm0000102, nm0000117",/aaicreJBf7EuwGq3GgUV5ZedlfF.jpg,23.473
tt0164181,Les portes de l'esprit,1999,99,"Horror,Mystery,Thriller",6.9,82191.0,50030,Kevin Bacon,1.0,nm0000102,/9CyJ5aYF27cITX1WSUTENeP4wBE.jpg,13.59
tt0104321,"Une mère, deux filles",1992,101,"Drama,Romance",6.6,4154.0,69199,James Brolin,1.0,nm0000981,/pGuoFldLELI38rcf2uleqWlO55r.jpg,4.517
tt0115963,Magie noire,1996,101,"Drama,Fantasy,Horror",6.4,94880.0,72293,Neve Campbell,1.0,nm0000117,/8UCScpzQbeJcSkY7ZgRpblYh0lP.jpg,23.268
tt0118603,Américain impekable,1997,100,"Crime,Drama,Thriller",5.9,1511.0,68957,David Thewlis,1.0,nm0000667,/hjD0Vi9VPukK2KBrhZudyCcaO4X.jpg,2.184
tt0119598,Le maître du jeu,1997,98,"Action,Crime,Drama",5.5,917.0,75291,unpopolar,0.0,no_id_main_actor,/szZrzaeCmmQEeeGdnkJ4wmkysy3.jpg,2.288
tt0120484,Le porteur d'eau,1998,90,"Comedy,Sport",6.1,164954.0,73258,unpopolar,0.0,no_id_main_actor,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,22.117
tt0104802,Les rois du mambo,1992,104,"Drama,Music",6.4,5623.0,61278,Antonio Banderas,1.0,nm0000104,/yAMYoODA6FzHPwycrBwwrjKv1A4.jpg,9.067
tt0112401,Assassins,1995,133,"Action,Crime,Thriller",6.3,83828.0,84314,"Sylvester Stallone, Antonio Banderas",2.0,"nm0000230, nm0000104",/kgqS4jn60E8UIExfceMUExB3ZKK.jpg,20.233
tt0112851,Desperado,1995,104,"Action,Crime,Thriller",7.1,186693.0,84001,"Salma Hayek, Antonio Banderas",2.0,"nm0000161, nm0000104",/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,21.116
tt0113101,Quatre suites,1995,98,Comedy,6.7,105302.0,103349,"Tim Roth, Antonio Banderas",2.0,"nm0000619, nm0000104",/75aHn1NOYXh4M7L5shoeQ6NGykP.jpg,16.384
tt0113808,Miami rhapsodie,1995,95,"Comedy,Romance",5.4,3402.0,78029,Antonio Banderas,1.0,nm0000104,/h7I2DgoxdkVMiPx4usFNkfvSoBs.jpg,5.09
tt0113965,L'inconnu,1995,86,"Crime,Drama,Romance",5.2,6900.0,67454,Antonio Banderas,1.0,nm0000104,/qA5kyNSSg5W2soPvqgKaAWckIuM.jpg,11.815
tt0116250,Evita,1996,135,"Biography,Drama,History-War-Documentary",6.3,35990.0,54118,Antonio Banderas,1.0,nm0000104,/bmiKEmIjdWzm1eeEB8nNRJlapRc.jpg,9.856
tt0118001,"Trop, c'est trop",1995,118,"Comedy,Romance",5.4,5709.0,64356,Antonio Banderas,1.0,nm0000104,/65WB70Jhi3G2c5C41PyL5pl9L9p.jpg,10.402
tt0120657,Le 13ème guerrier,1999,102,"Action,Adventure,History-War-Documentary",6.6,125325.0,52633,Antonio Banderas,1.0,nm0000104,/7pyhR5K1iv67daYw0DfsmsersKA.jpg,22.908
tt0120746,Le masque de Zorro,1998,136,"Action,Adventure,Comedy",6.8,184881.0,85878,"Anthony Hopkins, Antonio Banderas",2.0,"nm0000164, nm0000104",/8ZpFaSjAEfr6ArJUS7jOVvg6eZa.jpg,28.322
tt0142201,La tête dans le carton à chapeaux,1999,111,"Comedy,Crime,Drama",6.2,7085.0,83353,unpopolar,0.0,no_id_main_actor,/ofOamqyCxH9YDls0V33yPQvgHMt.jpg,6.616
tt0162766,Attrape-moi... si tu le peux!,1999,99,"Action,Comedy",4.7,1244.0,80788,Antonio Banderas,1.0,nm0000104,/qdULc09j1WCnQDLcHcd4jIHH9TW.jpg,4.073
tt0196857,Corps et âme,1999,124,"Comedy,Drama,Sport",5.5,12044.0,69330,"Woody Harrelson, Antonio Banderas",2.0,"nm0000437, nm0000104",/qSJl8pD17doJsAkou5mPvDogBQT.jpg,7.623
tt0100827,Deux yeux maléfiques,1990,120,Horror,6.1,7263.0,49351,unpopolar,0.0,no_id_main_actor,/zVWaQfaSZ7AWE0XqbMT57szVmXo.jpg,9.332
tt0104377,Guncrazy,1992,97,"Crime,Drama,Romance",5.5,2474.0,47780,Drew Barrymore,1.0,nm0000106,/tYY4Dfg3bJlu5woIz2i7LNMD1bX.jpg,7.133
tt0105009,Le diable aux trousses,1992,98,"Crime,Horror,Thriller",5.2,706.0,52319,Drew Barrymore,1.0,nm0000106,/xsgAsIvzNk761Xdyijiem6LlWl8.jpg,1.859
